recorded_utc,recorded_et,api_as_of_utc,ticker,category,spot,zero_gamma,call_wall,put_wall,oi_call_wall,oi_put_wall
2026-08-27T17:47:24.295421Z,13:47:24,2026-08-27T17:47:23Z,ES_SPX,gex_zero,7747.23,7730.9->7730.46,,,,
2026-08-27T17:47:24.628338Z,13:47:24,2026-08-27T17:47:24Z,ES_SPX,gex_full,7747.24,7730.9->7731.8,,,,
2026-08-27T17:47:24.862740Z,13:47:24,2026-08-27T17:47:24Z,ES_SPX,gex_one,7747.24,,,,,7713.85->7663.85
2026-08-27T17:47:25.259158Z,13:47:25,2026-08-27T17:47:24Z,NQ_NDX,gex_zero,29627.93,29576.46->29575.71,,,,
2026-08-27T17:47:25.606358Z,13:47:25,2026-08-27T17:47:24Z,NQ_NDX,gex_full,29627.93,29575.71->29575.07,,,,
2026-08-27T17:48:26.249548Z,13:48:26,2026-08-27T17:48:25Z,ES_SPX,gex_zero,7745.69,7730.46->7733.85,7753.85->7753.77,,,
2026-08-27T17:48:26.608415Z,13:48:26,2026-08-27T17:48:26Z,ES_SPX,gex_full,7745.75,7731.8->7733.59,,,,
2026-08-27T17:48:26.941670Z,13:48:26,2026-08-27T17:48:26Z,ES_SPX,gex_one,7745.75,7713.77->7725.05,,,,7663.85->7713.85
2026-08-27T17:49:28.124634Z,13:49:28,2026-08-27T17:49:28Z,ES_SPX,gex_zero,7744.82,7733.85->7734.11,7753.77->7753.85,,,
2026-08-27T17:49:28.457478Z,13:49:28,2026-08-27T17:49:28Z,ES_SPX,gex_full,7744.82,7733.59->7733.93,,,,
2026-08-27T17:49:28.763561Z,13:49:28,2026-08-27T17:49:28Z,ES_SPX,gex_one,7744.82,7725.05->7722.24,,,,
2026-08-27T17:49:29.023255Z,13:49:29,2026-08-27T17:49:29Z,NQ_NDX,gex_zero,29617.2,29575.71->29590.63,,,,
2026-08-27T17:49:29.992318Z,13:49:29,2026-08-27T17:49:29Z,NQ_NDX,gex_full,29617.2,29575.07->29575.71,,,,
2026-08-27T17:50:30.583298Z,13:50:30,2026-08-27T17:50:29Z,ES_SPX,gex_zero,7745.51,7734.11->7733.93,,,,
2026-08-27T17:50:30.982718Z,13:50:30,2026-08-27T17:50:31Z,ES_SPX,gex_full,7745.55,7733.93->7733.85,,,,
2026-08-27T17:50:31.275767Z,13:50:31,2026-08-27T17:50:31Z,ES_SPX,gex_one,7745.55,7722.24->7715.9,,,,
2026-08-27T17:50:31.517976Z,13:50:31,2026-08-27T17:50:30Z,NQ_NDX,gex_zero,29617.13,29590.63->29576.46,,,,
2026-08-27T17:51:32.529852Z,13:51:32,2026-08-27T17:51:31Z,ES_SPX,gex_zero,7744.52,7733.93->7733.02,7753.85->7753.77,,,
2026-08-27T17:51:32.872660Z,13:51:32,2026-08-27T17:51:32Z,ES_SPX,gex_full,7744.29,7733.85->7733.59,,,,
2026-08-27T17:51:33.202694Z,13:51:33,2026-08-27T17:51:32Z,ES_SPX,gex_one,7744.29,7715.9->7722.24,,,,
2026-08-27T17:51:33.450652Z,13:51:33,2026-08-27T17:51:33Z,NQ_NDX,gex_zero,29615.19,29576.46->29590.63,,,,
2026-08-27T17:52:34.415784Z,13:52:34,2026-08-27T17:52:33Z,ES_SPX,gex_zero,7744.16,7733.02->7734.36,7753.77->7753.85,,,
2026-08-27T17:52:34.779437Z,13:52:34,2026-08-27T17:52:33Z,ES_SPX,gex_full,7744.16,7733.59->7734.36,,,,
2026-08-27T17:52:35.510017Z,13:52:35,2026-08-27T17:52:34Z,NQ_NDX,gex_zero,29613.98,29590.63->29575.71,,,,
2026-08-27T17:52:35.775766Z,13:52:35,2026-08-27T17:52:34Z,NQ_NDX,gex_full,29613.98,29575.71->29575.07,,,29564.21->29565.06,
2026-08-27T17:53:36.471042Z,13:53:36,2026-08-27T17:53:35Z,ES_SPX,gex_zero,7744.78,7734.36->7733.93,7753.85->7753.77,,,
2026-08-27T17:53:36.945892Z,13:53:36,2026-08-27T17:53:35Z,ES_SPX,gex_full,7744.78,7734.36->7733.85,7753.85->7753.77,,,
2026-08-27T17:53:37.587030Z,13:53:37,2026-08-27T17:53:36Z,NQ_NDX,gex_zero,29619.46,29575.71->29590.63,,,,
2026-08-27T17:54:38.592452Z,13:54:38,2026-08-27T17:54:38Z,ES_SPX,gex_zero,7746.15,7733.93->7733.02,,,,
2026-08-27T17:54:38.934062Z,13:54:38,2026-08-27T17:54:38Z,ES_SPX,gex_full,7746.15,7733.85->7732.65,,,,
2026-08-27T17:54:39.685672Z,13:54:39,2026-08-27T17:54:39Z,NQ_NDX,gex_zero,29630.6,29590.63->29587.02,,,,
2026-08-27T17:54:39.969096Z,13:54:39,2026-08-27T17:54:39Z,NQ_NDX,gex_full,29630.6,29575.07->29586.58,,,,
2026-08-27T17:55:40.593601Z,13:55:40,2026-08-27T17:55:40Z,ES_SPX,gex_zero,7745.93,7733.02->7733.34,7753.77->7753.85,,,
2026-08-27T17:55:40.859059Z,13:55:40,2026-08-27T17:55:40Z,ES_SPX,gex_full,7745.93,7732.65->7733.02,7753.77->7753.85,,,
2026-08-27T17:55:41.220634Z,13:55:41,2026-08-27T17:55:40Z,ES_SPX,gex_one,7745.93,7722.24->7716.35,,,,
2026-08-27T17:55:41.549399Z,13:55:41,2026-08-27T17:55:40Z,NQ_NDX,gex_zero,29626.85,29587.02->29575.07,,,,
2026-08-27T17:55:41.819826Z,13:55:41,2026-08-27T17:55:41Z,NQ_NDX,gex_full,29626.63,29586.58->29574.05,,,,
2026-08-27T17:56:43.025102Z,13:56:43,2026-08-27T17:56:42Z,ES_SPX,gex_one,7746.3,7716.35->7725.05,,,,
2026-08-27T17:57:44.201362Z,13:57:44,2026-08-27T17:57:44Z,ES_SPX,gex_zero,7746.08,7733.34->7734.11,,,,
2026-08-27T17:57:44.488497Z,13:57:44,2026-08-27T17:57:44Z,ES_SPX,gex_full,7746.08,7733.02->7734.11,,,,
2026-08-27T17:57:44.959099Z,13:57:44,2026-08-27T17:57:44Z,ES_SPX,gex_one,7746.08,7725.05->7722.65,,,,
2026-08-27T17:58:46.425824Z,13:58:46,2026-08-27T17:58:45Z,ES_SPX,gex_zero,7744.1,7734.11->7733.93,7753.85->7753.77,,,
2026-08-27T17:58:46.834510Z,13:58:46,2026-08-27T17:58:45Z,ES_SPX,gex_full,7744.1,7734.11->7733.85,7753.85->7753.77,,,
2026-08-27T17:58:47.156458Z,13:58:47,2026-08-27T17:58:47Z,ES_SPX,gex_one,7744.24,7722.65->7716.35,,,,
2026-08-27T17:58:47.518751Z,13:58:47,2026-08-27T17:58:47Z,NQ_NDX,gex_zero,29613.89,29575.07->29577.29,,,,
2026-08-27T17:58:47.835658Z,13:58:47,2026-08-27T17:58:47Z,NQ_NDX,gex_full,29613.89,29574.05->29576.46,,,29565.06->29564.21,
2026-08-27T17:59:48.432111Z,13:59:48,2026-08-27T17:59:47Z,ES_SPX,gex_zero,7744.82,7733.93->7733.59,7753.77->7753.85,,,
2026-08-27T17:59:48.760843Z,13:59:48,2026-08-27T17:59:49Z,ES_SPX,gex_full,7744.92,7733.85->7733.02,,,,
2026-08-27T17:59:49.083232Z,13:59:49,2026-08-27T17:59:49Z,ES_SPX,gex_one,7744.92,7716.35->7725.05,,,,
2026-08-27T17:59:49.318878Z,13:59:49,2026-08-27T17:59:48Z,NQ_NDX,gex_zero,29614.94,29577.29->29587.02,,,,
2026-08-27T18:00:50.328501Z,14:00:50,2026-08-27T18:00:50Z,ES_SPX,gex_zero,7744.67,7733.59->7734.36,7753.85->7753.53,7713.85->7713.53,7753.85->7753.53,7728.85->7728.53
2026-08-27T18:00:50.623629Z,14:00:50,2026-08-27T18:00:50Z,ES_SPX,gex_full,7744.67,7733.02->7734.36,7753.77->7753.53,7713.85->7713.53,7753.85->7753.53,7513.85->7513.53
2026-08-27T18:00:50.959908Z,14:00:50,2026-08-27T18:00:50Z,ES_SPX,gex_one,7744.67,7725.05->7721.92,7763.85->7763.53,7653.85->7653.53,7813.85->7813.53,7713.85->7713.53
2026-08-27T18:00:51.213463Z,14:00:51,2026-08-27T18:00:51Z,NQ_NDX,gex_zero,29617.49,29587.02->29575.23,29664.05->29662.81,29564.05->29562.81,29574.05->29572.81,29364.05->29362.81
2026-08-27T18:00:51.529714Z,14:00:51,2026-08-27T18:00:51Z,NQ_NDX,gex_full,29617.49,29576.46->29585.34,29664.05->29662.81,29564.05->29562.81,29564.21->29562.98,29164.05->29162.81
2026-08-27T18:00:51.779107Z,14:00:51,2026-08-27T18:00:51Z,NQ_NDX,gex_one,29617.49,29939.05->29937.81,30064.05->30062.81,29364.05->29362.81,29564.05->29562.81,29238.96->29237.73
2026-08-27T18:01:52.139761Z,14:01:52,2026-08-27T18:01:52Z,ES_SPX,gex_zero,7741.08,7734.36->7731.92,7753.53->7748.53,,,
2026-08-27T18:01:52.542827Z,14:01:52,2026-08-27T18:01:52Z,ES_SPX,gex_full,7741.08,7734.36->7731.92,7753.53->7748.53,,7753.53->7913.53,
2026-08-27T18:01:52.891066Z,14:01:52,2026-08-27T18:01:52Z,ES_SPX,gex_one,7741.08,7721.92->7724.73,,,,7713.53->7663.53
2026-08-27T18:01:53.158030Z,14:01:53,2026-08-27T18:01:52Z,NQ_NDX,gex_zero,29602.35,29575.23->29589.4,,,,
2026-08-27T18:01:53.520991Z,14:01:53,2026-08-27T18:01:53Z,NQ_NDX,gex_full,29590.72,29585.34->29589.84,,29562.81->29512.81,29562.98->29562.81,
2026-08-27T18:02:54.198828Z,14:02:54,2026-08-27T18:02:53Z,ES_SPX,gex_zero,7738.6,7731.92->7736.03,7748.53->7748.62,,,
2026-08-27T18:02:54.517995Z,14:02:54,2026-08-27T18:02:53Z,ES_SPX,gex_full,7738.6,7731.92->7735.58,7748.53->7748.79,,,
2026-08-27T18:02:54.872644Z,14:02:54,2026-08-27T18:02:54Z,ES_SPX,gex_one,7738.7,7724.73->7721.92,,,7813.53->7743.53,7663.53->7713.53
2026-08-27T18:02:55.216203Z,14:02:55,2026-08-27T18:02:54Z,NQ_NDX,gex_zero,29584.38,29589.4->29576.94,,29562.81->29512.81,,
2026-08-27T18:02:55.480281Z,14:02:55,2026-08-27T18:02:54Z,NQ_NDX,gex_full,29584.38,29589.84->29576.94,,,29562.81->29562.98,
2026-08-27T18:03:56.100260Z,14:03:56,2026-08-27T18:03:55Z,ES_SPX,gex_zero,7739.99,7736.03->7735.58,7748.62->7751.03,,,
2026-08-27T18:03:56.374493Z,14:03:56,2026-08-27T18:03:55Z,ES_SPX,gex_full,7739.99,,7748.79->7751.48,,,
2026-08-27T18:03:56.746537Z,14:03:56,2026-08-27T18:03:55Z,ES_SPX,gex_one,7739.99,,,,,7713.53->7663.53
2026-08-27T18:03:57.335352Z,14:03:57,2026-08-27T18:03:56Z,NQ_NDX,gex_full,29590.38,29576.94->29589.84,,,,
2026-08-27T18:04:57.960826Z,14:04:57,2026-08-27T18:04:57Z,ES_SPX,gex_zero,7737.32,,7751.03->7748.53,,,
2026-08-27T18:04:58.231154Z,14:04:58,2026-08-27T18:04:58Z,ES_SPX,gex_full,7737.31,7735.58->7735.14,7751.48->7748.53,,,
2026-08-27T18:04:58.560040Z,14:04:58,2026-08-27T18:04:58Z,ES_SPX,gex_one,7737.31,,,,,7663.53->7713.53
2026-08-27T18:04:58.890254Z,14:04:58,2026-08-27T18:04:58Z,NQ_NDX,gex_zero,29577.12,29576.94->29585.79,,,,
2026-08-27T18:04:59.146018Z,14:04:59,2026-08-27T18:04:58Z,NQ_NDX,gex_full,29577.12,29589.84->29585.34,,,29562.98->29562.81,
2026-08-27T18:06:00.446396Z,14:06:00,2026-08-27T18:05:59Z,ES_SPX,gex_one,7738.2,7721.92->7725.14,,,,
2026-08-27T18:06:00.850619Z,14:06:00,2026-08-27T18:05:59Z,NQ_NDX,gex_zero,29586.19,29585.79->29585.34,,,,
2026-08-27T18:06:01.127353Z,14:06:01,2026-08-27T18:06:01Z,NQ_NDX,gex_full,29586.87,29585.34->29575.23,,,29562.81->29563.32,
2026-08-27T18:07:02.802086Z,14:07:02,2026-08-27T18:07:01Z,NQ_NDX,gex_zero,29588.59,29585.34->29576.06,,,,
2026-08-27T18:07:03.164906Z,14:07:03,2026-08-27T18:07:03Z,NQ_NDX,gex_full,29589.08,29575.23->29589.84,,,29563.32->29564.47,
2026-08-27T18:08:03.927137Z,14:08:03,2026-08-27T18:08:03Z,ES_SPX,gex_zero,7737.42,,7748.53->7746.48,,,
2026-08-27T18:08:04.261973Z,14:08:04,2026-08-27T18:08:04Z,ES_SPX,gex_full,7737.4,7735.14->7735.58,7748.53->7744.73,,,
2026-08-27T18:08:04.694403Z,14:08:04,2026-08-27T18:08:04Z,ES_SPX,gex_one,7737.4,7725.14->7716.48,,,7743.53->7813.53,
2026-08-27T18:08:05.059337Z,14:08:05,2026-08-27T18:08:03Z,NQ_NDX,gex_zero,29585.7,29576.06->29585.34,,,,29362.81->29342.72
2026-08-27T18:09:05.901165Z,14:09:05,2026-08-27T18:09:05Z,ES_SPX,gex_zero,7736.47,7735.58->7734.73,7746.48->7743.79,,,
2026-08-27T18:09:06.250853Z,14:09:06,2026-08-27T18:09:05Z,ES_SPX,gex_full,7736.47,7735.58->7734.73,7744.73->7743.62,,,
2026-08-27T18:09:06.648387Z,14:09:06,2026-08-27T18:09:05Z,ES_SPX,gex_one,7736.47,7716.48->7721.92,,,,
2026-08-27T18:09:06.961491Z,14:09:06,2026-08-27T18:09:05Z,NQ_NDX,gex_zero,29583.0,29585.34->29575.23,,,,29342.72->29342.81
2026-08-27T18:09:07.214432Z,14:09:07,2026-08-27T18:09:07Z,NQ_NDX,gex_full,29582.26,,,,29564.47->29563.32,
2026-08-27T18:10:07.861993Z,14:10:07,2026-08-27T18:10:08Z,ES_SPX,gex_zero,7737.09,,7743.79->7743.62,,7753.53->7738.62,
2026-08-27T18:10:08.608222Z,14:10:08,2026-08-27T18:10:08Z,ES_SPX,gex_one,7737.09,,,,,7713.53->7663.53
2026-08-27T18:10:09.281011Z,14:10:09,2026-08-27T18:10:08Z,NQ_NDX,gex_full,29583.06,29589.84->29574.48,,,,
2026-08-27T18:11:09.875965Z,14:11:09,2026-08-27T18:11:09Z,ES_SPX,gex_zero,7735.33,7734.73->7735.14,7743.62->7743.79,,7738.62->7753.53,
2026-08-27T18:11:10.234701Z,14:11:10,2026-08-27T18:11:09Z,ES_SPX,gex_full,7735.33,7734.73->7735.14,7743.62->7743.79,,,
2026-08-27T18:11:10.638608Z,14:11:10,2026-08-27T18:11:09Z,ES_SPX,gex_one,7735.33,7721.92->7722.33,,,7813.53->7743.53,
2026-08-27T18:11:11.543576Z,14:11:11,2026-08-27T18:11:11Z,NQ_NDX,gex_full,29581.1,29574.48->29585.34,,,29563.32->29564.47,
2026-08-27T18:12:12.243403Z,14:12:12,2026-08-27T18:12:11Z,ES_SPX,gex_zero,7735.39,7735.14->7735.58,7743.79->7744.36,,,
2026-08-27T18:12:13.034941Z,14:12:13,2026-08-27T18:12:11Z,ES_SPX,gex_full,7735.39,7735.14->7735.58,7743.79->7744.04,,,
2026-08-27T18:12:13.419104Z,14:12:13,2026-08-27T18:12:13Z,ES_SPX,gex_one,7735.25,7722.33->7748.62,,,,7663.53->7713.53
2026-08-27T18:12:13.861746Z,14:12:13,2026-08-27T18:12:13Z,NQ_NDX,gex_zero,29577.79,29575.23->29589,,,,
2026-08-27T18:12:14.223730Z,14:12:14,2026-08-27T18:12:14Z,NQ_NDX,gex_full,29577.51,29585.34->29575.23,,,29564.47->29562.98,
2026-08-27T18:13:15.475654Z,14:13:15,2026-08-27T18:13:14Z,ES_SPX,gex_zero,7735.98,7735.58->7736.03,7744.36->7745.58,,,
2026-08-27T18:13:15.792015Z,14:13:15,2026-08-27T18:13:14Z,ES_SPX,gex_full,7735.98,7735.58->7736.03,7744.04->7744.73,,,
2026-08-27T18:13:16.138919Z,14:13:16,2026-08-27T18:13:16Z,ES_SPX,gex_one,7736.1,7748.62->7716.48,,,,7713.53->7663.53
2026-08-27T18:13:16.560223Z,14:13:16,2026-08-27T18:13:15Z,NQ_NDX,gex_zero,29583.5,29589->29576.06,,,,
2026-08-27T18:13:16.843749Z,14:13:16,2026-08-27T18:13:17Z,NQ_NDX,gex_full,29579.83,29575.23->29585.34,,,,
2026-08-27T18:14:17.585248Z,14:14:17,2026-08-27T18:14:16Z,ES_SPX,gex_zero,7732.59,7736.03->7736.48,7745.58->7743.79,,7753.53->7738.79,
2026-08-27T18:14:17.922854Z,14:14:17,2026-08-27T18:14:18Z,ES_SPX,gex_full,7732.77,,7744.73->7743.79,,,
2026-08-27T18:14:18.212246Z,14:14:18,2026-08-27T18:14:18Z,ES_SPX,gex_one,7732.77,,,,,7663.53->7713.53
2026-08-27T18:14:18.514644Z,14:14:18,2026-08-27T18:14:18Z,NQ_NDX,gex_zero,29568.13,29576.06->29589,,,,29342.81->29362.81
2026-08-27T18:14:18.854518Z,14:14:18,2026-08-27T18:14:18Z,NQ_NDX,gex_full,29568.13,29585.34->29576.06,,,29562.98->29564.47,
2026-08-27T18:14:19.097740Z,14:14:19,2026-08-27T18:14:18Z,NQ_NDX,gex_one,29568.13,29937.81->29687.31,30062.81->29912.81,,,
2026-08-27T18:15:19.439172Z,14:15:19,2026-08-27T18:15:18Z,ES_SPX,gex_zero,7733.88,7736.48->7735.45,7743.79->7743.78,7713.53->7712.95,7738.79->7738.21,7728.53->7727.95
2026-08-27T18:15:19.818429Z,14:15:19,2026-08-27T18:15:20Z,ES_SPX,gex_full,7733.74,7736.03->7735.45,7743.79->7743.03,7713.53->7712.95,7913.53->7912.95,7513.53->7512.95
2026-08-27T18:15:20.199396Z,14:15:20,2026-08-27T18:15:20Z,ES_SPX,gex_one,7733.74,7716.48->7715.9,7763.53->7762.95,7653.53->7652.95,7743.53->7742.95,7713.53->7662.95
2026-08-27T18:15:20.467479Z,14:15:20,2026-08-27T18:15:20Z,NQ_NDX,gex_zero,29576.96,29589->29574.21,29662.81->29660.96,29512.81->29510.96,29572.81->29570.96,29362.81->29340.96
2026-08-27T18:15:20.809737Z,14:15:20,2026-08-27T18:15:20Z,NQ_NDX,gex_full,29576.96,29576.06->29587.55,29662.81->29660.96,29512.81->29510.96,29564.47->29561.47,29162.81->29160.96
2026-08-27T18:15:21.247660Z,14:15:21,2026-08-27T18:15:20Z,NQ_NDX,gex_one,29576.96,29687.31->29685.46,29912.81->29910.96,29362.81->29360.96,29562.81->29560.96,29237.73->29235.88
2026-08-27T18:16:21.671027Z,14:16:21,2026-08-27T18:16:21Z,ES_SPX,gex_zero,7732.89,7735.45->7735,7743.78->7743.03,,7738.21->7738.03,
2026-08-27T18:16:21.949530Z,14:16:21,2026-08-27T18:16:21Z,ES_SPX,gex_full,7732.89,7735.45->7735,,,,
2026-08-27T18:16:22.597009Z,14:16:22,2026-08-27T18:16:21Z,NQ_NDX,gex_zero,29570.47,29574.21->29587.15,,,,
2026-08-27T18:17:23.497247Z,14:17:23,2026-08-27T18:17:23Z,ES_SPX,gex_zero,7732.96,7735->7735.9,7743.03->7743.78,,7738.03->7738.46,
2026-08-27T18:17:23.811275Z,14:17:23,2026-08-27T18:17:23Z,ES_SPX,gex_full,7732.96,7735->7735.9,7743.03->7743.46,,,
2026-08-27T18:17:24.148744Z,14:17:24,2026-08-27T18:17:23Z,ES_SPX,gex_one,7732.96,7715.9->7720.45,,,,
2026-08-27T18:17:24.462412Z,14:17:24,2026-08-27T18:17:23Z,NQ_NDX,gex_zero,29570.19,29587.15->29587.55,,,,
2026-08-27T18:17:24.833365Z,14:17:24,2026-08-27T18:17:25Z,NQ_NDX,gex_full,29569.91,29587.55->29583.05,,,29561.47->29561.98,
2026-08-27T18:18:25.577696Z,14:18:25,2026-08-27T18:18:25Z,ES_SPX,gex_zero,7734.33,,7743.78->7746.75,,7738.46->7752.95,
2026-08-27T18:18:25.940024Z,14:18:25,2026-08-27T18:18:25Z,ES_SPX,gex_full,7734.33,,7743.46->7745,,,
2026-08-27T18:18:26.332309Z,14:18:26,2026-08-27T18:18:25Z,ES_SPX,gex_one,7734.33,7720.45->7725.45,,,,7662.95->7712.95
2026-08-27T18:18:26.954175Z,14:18:26,2026-08-27T18:18:27Z,NQ_NDX,gex_full,29576.14,29583.05->29575.09,,,,
2026-08-27T18:19:27.592078Z,14:19:27,2026-08-27T18:19:27Z,ES_SPX,gex_zero,7735.53,7735.9->7735.45,7746.75->7743.21,,,
2026-08-27T18:19:27.964177Z,14:19:27,2026-08-27T18:19:27Z,ES_SPX,gex_full,7735.53,7735.9->7735.45,7745->7743.21,,7912.95->7812.95,
2026-08-27T18:19:28.524801Z,14:19:28,2026-08-27T18:19:27Z,ES_SPX,gex_one,7735.53,7725.45->7720.45,,,,
2026-08-27T18:19:28.926561Z,14:19:28,2026-08-27T18:19:27Z,NQ_NDX,gex_zero,29585.32,29587.55->29576.9,,,,
2026-08-27T18:19:29.258603Z,14:19:29,2026-08-27T18:19:27Z,NQ_NDX,gex_full,29585.32,29575.09->29575.99,,,29561.98->29565.96,
2026-08-27T18:20:29.935744Z,14:20:29,2026-08-27T18:20:29Z,ES_SPX,gex_zero,7734.93,7735.45->7734.56,7743.21->7743.03,7712.95->7722.95,7752.95->7738.03,
2026-08-27T18:20:30.360505Z,14:20:30,2026-08-27T18:20:29Z,ES_SPX,gex_full,7734.93,7735.45->7734.56,7743.21->7743.03,7712.95->7722.95,7812.95->7912.95,
2026-08-27T18:20:30.915333Z,14:20:30,2026-08-27T18:20:30Z,NQ_NDX,gex_zero,29578.87,29576.9->29575.99,,,,
2026-08-27T18:20:31.349633Z,14:20:31,2026-08-27T18:20:30Z,NQ_NDX,gex_full,29578.87,29575.99->29575.09,29660.96->29610.96,,29565.96->29565.06,
2026-08-27T18:21:32.181176Z,14:21:32,2026-08-27T18:21:32Z,ES_SPX,gex_zero,7734.07,7734.56->7735.45,,7722.95->7712.95,7738.03->7738.21,
2026-08-27T18:21:32.673868Z,14:21:32,2026-08-27T18:21:32Z,ES_SPX,gex_full,7734.07,7734.56->7735.45,,7722.95->7712.95,,
2026-08-27T18:21:33.132507Z,14:21:33,2026-08-27T18:21:32Z,ES_SPX,gex_one,7734.07,7720.45->7715.9,,,,
2026-08-27T18:21:33.427309Z,14:21:33,2026-08-27T18:21:33Z,NQ_NDX,gex_zero,29575.9,29575.99->29575.09,,,,
2026-08-27T18:21:33.905084Z,14:21:33,2026-08-27T18:21:33Z,NQ_NDX,gex_full,29575.9,29575.09->29587.99,29610.96->29660.96,,29565.06->29567.74,
2026-08-27T18:22:34.681010Z,14:22:34,2026-08-27T18:22:33Z,ES_SPX,gex_zero,7735.08,7735.45->7735,,,7738.21->7739.56,
2026-08-27T18:22:35.069548Z,14:22:35,2026-08-27T18:22:33Z,ES_SPX,gex_full,7735.08,7735.45->7735,,,7912.95->7812.95,
2026-08-27T18:22:35.382043Z,14:22:35,2026-08-27T18:22:35Z,ES_SPX,gex_one,7734.65,7715.9->7725.45,,,,
2026-08-27T18:22:35.792451Z,14:22:35,2026-08-27T18:22:34Z,NQ_NDX,gex_zero,29579.67,29575.09->29587.55,,,,
2026-08-27T18:22:36.122667Z,14:22:36,2026-08-27T18:22:36Z,NQ_NDX,gex_full,29579.09,29587.99->29574.21,29660.96->29610.96,,,
2026-08-27T18:23:36.797543Z,14:23:36,2026-08-27T18:23:37Z,ES_SPX,gex_zero,7732.61,7735->7736.75,7743.03->7743.21,7712.95->7723.03,7739.56->7742.7,
2026-08-27T18:23:37.131995Z,14:23:37,2026-08-27T18:23:37Z,ES_SPX,gex_full,7732.61,7735->7736.75,7743.03->7743.21,,7812.95->7912.95,
2026-08-27T18:23:37.667560Z,14:23:37,2026-08-27T18:23:37Z,NQ_NDX,gex_zero,29571.42,29587.55->29575.09,,,,
2026-08-27T18:24:38.664357Z,14:24:38,2026-08-27T18:24:38Z,ES_SPX,gex_zero,7731.91,7736.75->7736.34,7743.21->7743.03,7723.03->7712.95,7742.7->7738.03,
2026-08-27T18:24:39.019836Z,14:24:39,2026-08-27T18:24:38Z,ES_SPX,gex_full,7731.91,7736.75->7735.9,7743.21->7743.03,,,
2026-08-27T18:24:39.345688Z,14:24:39,2026-08-27T18:24:38Z,ES_SPX,gex_one,7731.91,7725.45->7716.34,,,,
2026-08-27T18:24:39.719916Z,14:24:39,2026-08-27T18:24:38Z,NQ_NDX,gex_zero,29567.66,,,,,29340.96->29360.96
2026-08-27T18:24:39.990773Z,14:24:39,2026-08-27T18:24:38Z,NQ_NDX,gex_full,29567.66,29574.21->29583.05,,,,
2026-08-27T18:24:40.348782Z,14:24:40,2026-08-27T18:24:40Z,NQ_NDX,gex_one,29567.75,,,,,29235.88->29235.96
2026-08-27T18:25:12.868242Z,14:25:12,2026-08-27T18:25:12Z,ES_SPX,gex_zero,7731.79,7736.34->7735.45,,,,
2026-08-27T18:25:40.701708Z,14:25:40,2026-08-27T18:25:40Z,ES_SPX,gex_zero,7730.46,,7743.03->7742.95,,7738.03->7737.95,
2026-08-27T18:25:41.133685Z,14:25:41,2026-08-27T18:25:40Z,ES_SPX,gex_full,7730.46,7735.9->7735.45,7743.03->7742.95,,,
2026-08-27T18:25:41.424574Z,14:25:41,2026-08-27T18:25:40Z,ES_SPX,gex_one,7730.46,7716.34->7715.9,,,,7712.95->7662.95
2026-08-27T18:25:41.831193Z,14:25:41,2026-08-27T18:25:41Z,NQ_NDX,gex_zero,29558.49,29575.09->29587.55,,,,
2026-08-27T18:25:42.243987Z,14:25:42,2026-08-27T18:25:41Z,NQ_NDX,gex_full,29558.49,,29610.96->29660.96,,29567.74->29561.98,
2026-08-27T18:26:42.950578Z,14:26:42,2026-08-27T18:26:42Z,ES_SPX,gex_zero,7729.84,7735.45->7735.9,7742.95->7743.03,,7737.95->7738.03,
2026-08-27T18:26:43.247096Z,14:26:43,2026-08-27T18:26:42Z,ES_SPX,gex_full,7729.84,7735.45->7735.9,7742.95->7743.03,,,
2026-08-27T18:26:43.568473Z,14:26:43,2026-08-27T18:26:42Z,ES_SPX,gex_one,7729.84,7715.9->7725.9,,,,7662.95->7712.95
2026-08-27T18:26:43.906410Z,14:26:43,2026-08-27T18:26:43Z,NQ_NDX,gex_zero,29555.67,29587.55->29575.99,,,,
2026-08-27T18:26:44.150371Z,14:26:44,2026-08-27T18:26:43Z,NQ_NDX,gex_full,29555.67,29583.05->29582.61,,,29561.98->29569.94,
2026-08-27T18:27:44.769205Z,14:27:44,2026-08-27T18:27:44Z,ES_SPX,gex_zero,7727.71,7735.9->7735.45,7743.03->7742.95,,7738.03->7737.95,
2026-08-27T18:27:45.567472Z,14:27:45,2026-08-27T18:27:44Z,ES_SPX,gex_full,7727.71,7735.9->7735.45,7743.03->7742.95,,,
2026-08-27T18:27:46.384019Z,14:27:46,2026-08-27T18:27:46Z,ES_SPX,gex_one,7727.48,7725.9->7716.34,,,,7712.95->7662.95
2026-08-27T18:27:47.403433Z,14:27:47,2026-08-27T18:27:47Z,NQ_NDX,gex_zero,29542.08,29575.99->29576.9,,,,
2026-08-27T18:27:47.994629Z,14:27:47,2026-08-27T18:27:47Z,NQ_NDX,gex_full,29542.08,29582.61->29576.9,29660.96->29610.96,,29569.94->29561.13,29160.96->29660.96
2026-08-27T18:28:49.296554Z,14:28:49,2026-08-27T18:28:48Z,ES_SPX,gex_zero,7726.72,7735.45->7735,,,,
2026-08-27T18:28:49.662098Z,14:28:49,2026-08-27T18:28:48Z,ES_SPX,gex_full,7726.72,7735.45->7735,,,,
2026-08-27T18:28:49.983528Z,14:28:49,2026-08-27T18:28:49Z,ES_SPX,gex_one,7726.61,7716.34->7725.45,,,,
